Time,DayAheadPriceEUR,ConsumptionValue,Solar_MWh,Wind_Offshore
2024-01-20 22:00:00,69.13,55026.0,2.0,6080.0
2024-01-20 23:00:00,66.83,52263.0,3.0,5917.0
2024-01-21 00:00:00,57.55,50053.0,3.0,5765.0
2024-01-21 01:00:00,55.15,48615.0,3.0,5597.0
2024-01-21 02:00:00,50.89,48082.0,3.0,5079.0
2024-01-21 03:00:00,48.51,47574.0,3.0,4720.0
2024-01-21 04:00:00,47.45,47351.0,2.0,4665.0
2024-01-21 05:00:00,45.53,46901.0,2.0,4677.0
2024-01-21 06:00:00,43.96,48575.0,2.0,4849.0
2024-01-21 07:00:00,51.36,51932.0,95.0,5409.0
2024-01-21 08:00:00,54.36,56376.0,2932.0,5675.0
2024-01-21 09:00:00,46.06,60195.0,6031.0,5551.0
2024-01-21 10:00:00,48.67,61896.0,7743.0,5798.0
2024-01-21 11:00:00,38.48,62657.0,7896.0,5828.0
2024-01-21 12:00:00,37.69,61104.0,7401.0,5639.0
2024-01-21 13:00:00,44.3,58919.0,6875.0,5684.0
2024-01-21 14:00:00,49.04,57967.0,4881.0,5805.0
2024-01-21 15:00:00,49.83,57406.0,1670.0,5880.0
2024-01-21 16:00:00,56.65,60696.0,7.0,5801.0
2024-01-21 17:00:00,61.45,63300.0,3.0,5728.0
2024-01-21 18:00:00,58.64,61836.0,3.0,5508.0
2024-01-21 19:00:00,51.5,59623.0,4.0,4953.0
2024-01-21 20:00:00,52.46,57830.0,3.0,4820.0
2024-01-21 21:00:00,50.39,56832.0,3.0,4256.0
2024-01-21 22:00:00,39.46,54364.0,3.0,3123.0
2024-01-21 23:00:00,36.66,53032.0,3.0,3337.0
2024-01-22 00:00:00,22.24,50962.0,3.0,3060.0
2024-01-22 01:00:00,18.62,49549.0,2.0,2587.0
2024-01-22 02:00:00,5.04,49231.0,2.0,2282.0
2024-01-22 03:00:00,5.06,50060.0,2.0,2058.0
2024-01-22 04:00:00,20.0,52627.0,2.0,1760.0
2024-01-22 05:00:00,40.5,58470.0,2.0,1508.0
2024-01-22 06:00:00,60.47,66539.0,2.0,2543.0
2024-01-22 07:00:00,66.48,71165.0,78.0,3781.0
2024-01-22 08:00:00,57.58,72104.0,894.0,4049.0
2024-01-22 09:00:00,61.55,73068.0,2031.0,4123.0
2024-01-22 10:00:00,60.6,73027.0,3558.0,3982.0
2024-01-22 11:00:00,56.92,73458.0,4684.0,3904.0
2024-01-22 12:00:00,56.72,73301.0,4711.0,4484.0
2024-01-22 13:00:00,58.23,71545.0,4089.0,4592.0
2024-01-22 14:00:00,59.73,71394.0,2307.0,4722.0
2024-01-22 15:00:00,59.99,71249.0,675.0,5177.0
2024-01-22 16:00:00,70.94,72887.0,4.0,5212.0
2024-01-22 17:00:00,77.35,73452.0,3.0,5168.0
2024-01-22 18:00:00,71.99,71726.0,6.0,5124.0
2024-01-22 19:00:00,66.65,68663.0,3.0,4561.0
2024-01-22 20:00:00,57.0,65107.0,3.0,4393.0
2024-01-22 21:00:00,55.89,61764.0,3.0,4553.0
2024-01-22 22:00:00,49.88,58234.0,3.0,4344.0
2024-01-22 23:00:00,16.23,54895.0,3.0,4389.0
2024-01-23 00:00:00,10.1,52270.0,3.0,3706.0
2024-01-23 01:00:00,9.37,50997.0,2.0,3878.0
2024-01-23 02:00:00,4.17,50732.0,2.0,3995.0
2024-01-23 03:00:00,10.22,51957.0,2.0,4057.0
2024-01-23 04:00:00,39.23,54757.0,2.0,4070.0
2024-01-23 05:00:00,59.76,60213.0,2.0,4106.0
2024-01-23 06:00:00,76.42,67570.0,2.0,3983.0
2024-01-23 07:00:00,69.82,71159.0,32.0,3753.0
2024-01-23 08:00:00,69.93,71703.0,2383.0,3765.0
2024-01-23 09:00:00,59.97,72115.0,6134.0,3337.0
2024-01-23 10:00:00,59.8,72048.0,10030.0,3039.0
2024-01-23 11:00:00,59.14,71942.0,11518.0,3019.0
2024-01-23 12:00:00,59.43,71541.0,11138.0,3733.0
2024-01-23 13:00:00,62.7,70068.0,8873.0,4523.0
2024-01-23 14:00:00,74.63,70400.0,4551.0,5894.0
2024-01-23 15:00:00,78.95,69979.0,923.0,6245.0
2024-01-23 16:00:00,81.59,71674.0,4.0,5930.0
2024-01-23 17:00:00,84.51,72607.0,6.0,5827.0
2024-01-23 18:00:00,74.55,72062.0,7.0,5894.0
2024-01-23 19:00:00,61.95,68697.0,6.0,6073.0
2024-01-23 20:00:00,53.74,65151.0,6.0,5869.0
2024-01-23 21:00:00,45.36,61662.0,3.0,5366.0
2024-01-23 22:00:00,33.26,58171.0,2.0,5258.0
2024-01-23 23:00:00,3.05,54505.0,3.0,5416.0
2024-01-24 00:00:00,-0.03,52801.0,3.0,4927.0
2024-01-24 01:00:00,-0.64,51451.0,2.0,4587.0
2024-01-24 02:00:00,-4.41,51139.0,2.0,4548.0
2024-01-24 03:00:00,-4.84,51483.0,2.0,4829.0
2024-01-24 04:00:00,-0.18,54382.0,2.0,4829.0
2024-01-24 05:00:00,14.76,59003.0,2.0,4232.0
2024-01-24 06:00:00,42.09,65616.0,2.0,4001.0
2024-01-24 07:00:00,51.58,69614.0,25.0,3976.0
2024-01-24 08:00:00,50.76,69525.0,1325.0,3229.0
2024-01-24 09:00:00,50.1,69514.0,3984.0,2964.0
2024-01-24 10:00:00,50.78,70468.0,7023.0,3071.0
2024-01-24 11:00:00,39.32,70756.0,8785.0,3186.0
2024-01-24 12:00:00,36.44,69745.0,8400.0,3156.0
2024-01-24 13:00:00,45.04,68487.0,7046.0,3512.0
2024-01-24 14:00:00,49.95,67505.0,4283.0,4242.0
2024-01-24 15:00:00,50.8,68348.0,1256.0,4564.0
2024-01-24 16:00:00,54.21,70024.0,8.0,4210.0
2024-01-24 17:00:00,53.32,71036.0,4.0,3590.0
2024-01-24 18:00:00,50.09,69653.0,3.0,3560.0
2024-01-24 19:00:00,42.18,67168.0,3.0,3621.0
2024-01-24 20:00:00,40.04,62651.0,3.0,3412.0
2024-01-24 21:00:00,42.01,59387.0,3.0,3977.0
2024-01-24 22:00:00,38.53,56267.0,3.0,4116.0
2024-01-24 23:00:00,44.34,52926.0,2.0,4169.0
2024-01-25 00:00:00,45.06,49826.0,3.0,3897.0
2024-01-25 01:00:00,43.34,48213.0,2.0,3759.0
2024-01-25 02:00:00,44.92,48330.0,2.0,3584.0
2024-01-25 03:00:00,46.22,49514.0,2.0,3743.0
2024-01-25 04:00:00,52.38,52502.0,2.0,3893.0
2024-01-25 05:00:00,69.1,58753.0,2.0,3629.0
2024-01-25 06:00:00,77.65,65975.0,2.0,3125.0
2024-01-25 07:00:00,91.87,69371.0,73.0,3196.0
2024-01-25 08:00:00,87.97,69563.0,3119.0,2884.0
2024-01-25 09:00:00,83.95,69274.0,8484.0,2622.0
2024-01-25 10:00:00,78.66,69647.0,11525.0,2421.0
2024-01-25 11:00:00,74.95,68307.0,12684.0,2150.0
2024-01-25 12:00:00,77.86,68379.0,12323.0,2390.0
2024-01-25 13:00:00,87.07,67491.0,10040.0,1924.0
2024-01-25 14:00:00,93.91,66835.0,5652.0,1985.0
2024-01-25 15:00:00,102.46,67045.0,1495.0,2176.0
2024-01-25 16:00:00,123.38,68307.0,7.0,2354.0
2024-01-25 17:00:00,115.54,69250.0,7.0,2887.0
2024-01-25 18:00:00,98.79,68327.0,5.0,3398.0
2024-01-25 19:00:00,91.07,64966.0,6.0,3736.0
2024-01-25 20:00:00,86.31,61121.0,6.0,4164.0
2024-01-25 21:00:00,80.43,57851.0,3.0,4499.0
2024-01-25 22:00:00,75.16,53868.0,2.0,4655.0
2024-01-25 23:00:00,62.8,50115.0,2.0,4243.0
2024-01-26 00:00:00,62.0,47806.0,2.0,4853.0
2024-01-26 01:00:00,58.49,47110.0,2.0,5453.0
2024-01-26 02:00:00,57.73,47390.0,2.0,5428.0
2024-01-26 03:00:00,57.07,48147.0,2.0,5408.0
2024-01-26 04:00:00,52.16,51172.0,2.0,5478.0
2024-01-26 05:00:00,59.37,56844.0,2.0,5534.0
2024-01-26 06:00:00,71.12,63157.0,2.0,5299.0
2024-01-26 07:00:00,76.59,68209.0,51.0,5028.0
2024-01-26 08:00:00,70.58,69095.0,1431.0,4671.0
2024-01-26 09:00:00,61.61,69681.0,3161.0,4663.0
2024-01-26 10:00:00,59.14,69358.0,4389.0,4590.0
2024-01-26 11:00:00,52.28,69822.0,4646.0,4092.0
2024-01-26 12:00:00,46.47,69179.0,4197.0,3641.0
2024-01-26 13:00:00,49.28,68134.0,3454.0,3655.0
2024-01-26 14:00:00,50.11,66166.0,2612.0,3755.0
2024-01-26 15:00:00,52.74,66058.0,1047.0,3772.0
2024-01-26 16:00:00,60.7,68142.0,15.0,4330.0
2024-01-26 17:00:00,58.75,68888.0,2.0,4365.0
2024-01-26 18:00:00,64.96,67960.0,4.0,4246.0
2024-01-26 19:00:00,58.78,64708.0,3.0,3986.0
2024-01-26 20:00:00,62.02,59913.0,3.0,4167.0
2024-01-26 21:00:00,59.58,57544.0,3.0,4266.0
2024-01-26 22:00:00,57.08,54716.0,3.0,4115.0
2024-01-26 23:00:00,55.5,52057.0,3.0,4113.0
2024-01-27 00:00:00,55.03,50573.0,2.0,4370.0
2024-01-27 01:00:00,56.21,49396.0,2.0,4566.0
2024-01-27 02:00:00,55.05,49335.0,2.0,4406.0
2024-01-27 03:00:00,55.74,49011.0,2.0,4636.0
2024-01-27 04:00:00,56.83,49269.0,2.0,4769.0
2024-01-27 05:00:00,59.07,49835.0,2.0,4967.0
2024-01-27 06:00:00,65.91,51538.0,2.0,5084.0
2024-01-27 07:00:00,75.29,54510.0,204.0,5181.0
2024-01-27 08:00:00,72.56,57998.0,6006.0,5132.0
2024-01-27 09:00:00,60.06,58685.0,14207.0,4886.0
2024-01-27 10:00:00,56.61,58750.0,20624.0,4651.0
2024-01-27 11:00:00,55.84,57907.0,23989.0,4937.0
2024-01-27 12:00:00,53.88,55762.0,23736.0,4723.0
2024-01-27 13:00:00,59.72,53916.0,20229.0,4405.0
2024-01-27 14:00:00,72.44,53006.0,13190.0,4638.0
2024-01-27 15:00:00,83.62,53673.0,4391.0,4838.0
2024-01-27 16:00:00,93.37,56920.0,37.0,4561.0
2024-01-27 17:00:00,95.95,60220.0,8.0,4743.0
2024-01-27 18:00:00,92.53,59484.0,3.0,4917.0
2024-01-27 19:00:00,84.42,56915.0,8.0,5024.0
2024-01-27 20:00:00,76.07,53914.0,9.0,4719.0
2024-01-27 21:00:00,75.97,52911.0,4.0,5111.0
2024-01-27 22:00:00,72.7,50304.0,4.0,5329.0
2024-01-27 23:00:00,66.77,45520.0,2.0,4867.0
2024-01-28 00:00:00,60.92,43114.0,3.0,4314.0
2024-01-28 01:00:00,59.65,42155.0,2.0,4502.0
2024-01-28 02:00:00,59.94,41688.0,2.0,4691.0
2024-01-28 03:00:00,61.4,41260.0,2.0,4223.0
2024-01-28 04:00:00,64.11,41339.0,2.0,4241.0
2024-01-28 05:00:00,60.53,40595.0,2.0,3856.0
2024-01-28 06:00:00,59.64,41949.0,2.0,3680.0
2024-01-28 07:00:00,59.63,44378.0,300.0,3665.0
2024-01-28 08:00:00,55.08,47779.0,7044.0,3659.0
2024-01-28 09:00:00,51.16,49940.0,16879.0,3572.0
2024-01-28 10:00:00,45.75,52033.0,24215.0,3543.0
2024-01-28 11:00:00,41.58,52034.0,27270.0,3762.0
2024-01-28 12:00:00,40.09,49715.0,26346.0,3870.0
2024-01-28 13:00:00,50.65,47698.0,22206.0,4152.0
2024-01-28 14:00:00,56.41,46528.0,14757.0,4240.0
2024-01-28 15:00:00,68.87,47506.0,5027.0,5072.0
2024-01-28 16:00:00,77.84,52125.0,44.0,5324.0
2024-01-28 17:00:00,71.93,56850.0,3.0,5516.0
2024-01-28 18:00:00,69.88,56554.0,3.0,5670.0
2024-01-28 19:00:00,68.25,54573.0,2.0,5485.0
2024-01-28 20:00:00,57.17,52548.0,2.0,5430.0
2024-01-28 21:00:00,59.43,52575.0,2.0,5474.0
2024-01-28 22:00:00,56.0,50650.0,2.0,5434.0
2024-01-28 23:00:00,49.97,48550.0,2.0,5683.0
2024-01-29 00:00:00,47.26,46437.0,2.0,5285.0
2024-01-29 01:00:00,48.12,45404.0,2.0,4898.0
2024-01-29 02:00:00,47.97,45845.0,2.0,4445.0
2024-01-29 03:00:00,51.58,46438.0,1.0,4260.0
2024-01-29 04:00:00,60.06,49130.0,1.0,4033.0
2024-01-29 05:00:00,80.0,56460.0,1.0,3883.0
2024-01-29 06:00:00,93.57,64179.0,1.0,3538.0
2024-01-29 07:00:00,99.17,67528.0,388.0,3305.0
2024-01-29 08:00:00,88.39,67579.0,6947.0,2765.0
2024-01-29 09:00:00,78.9,67337.0,15912.0,2407.0
2024-01-29 10:00:00,71.27,66364.0,22143.0,2255.0
2024-01-29 11:00:00,70.24,64456.0,24810.0,2062.0
2024-01-29 12:00:00,74.99,62719.0,23142.0,1489.0
2024-01-29 13:00:00,82.55,61641.0,18145.0,1199.0
2024-01-29 14:00:00,97.6,61105.0,10525.0,1398.0
2024-01-29 15:00:00,108.43,61756.0,3075.0,1668.0
2024-01-29 16:00:00,127.42,64447.0,36.0,1953.0
2024-01-29 17:00:00,117.3,67122.0,9.0,2249.0
2024-01-29 18:00:00,107.52,66651.0,4.0,2773.0
2024-01-29 19:00:00,91.98,63717.0,8.0,3151.0
2024-01-29 20:00:00,86.79,59981.0,3.0,3084.0
2024-01-29 21:00:00,83.42,56298.0,6.0,2624.0
2024-01-29 22:00:00,80.29,52336.0,2.0,2617.0
2024-01-29 23:00:00,71.94,49077.0,3.0,2351.0
2024-01-30 00:00:00,68.79,46440.0,4.0,2210.0
2024-01-30 01:00:00,69.37,46199.0,2.0,2209.0
2024-01-30 02:00:00,67.44,46353.0,3.0,2234.0
2024-01-30 03:00:00,67.18,47351.0,3.0,2822.0
2024-01-30 04:00:00,69.37,49766.0,3.0,3053.0
2024-01-30 05:00:00,78.43,56105.0,2.0,3897.0
2024-01-30 06:00:00,90.6,63370.0,2.0,4385.0
2024-01-30 07:00:00,95.93,66828.0,506.0,4901.0
2024-01-30 08:00:00,84.93,67122.0,5326.0,5198.0
2024-01-30 09:00:00,77.15,67468.0,10624.0,5311.0
2024-01-30 10:00:00,70.1,66930.0,14148.0,5481.0
2024-01-30 11:00:00,68.1,66514.0,14764.0,5666.0
2024-01-30 12:00:00,68.23,66423.0,13588.0,5777.0
2024-01-30 13:00:00,71.93,66832.0,10444.0,5819.0
2024-01-30 14:00:00,79.49,66284.0,6182.0,5801.0
2024-01-30 15:00:00,82.36,65609.0,1928.0,5879.0
2024-01-30 16:00:00,88.17,67906.0,29.0,5647.0
2024-01-30 17:00:00,99.23,70500.0,4.0,5560.0
2024-01-30 18:00:00,91.91,69815.0,3.0,4590.0
2024-01-30 19:00:00,86.04,66941.0,3.0,4571.0
2024-01-30 20:00:00,78.0,63551.0,3.0,4114.0
2024-01-30 21:00:00,75.01,59907.0,3.0,4403.0
2024-01-30 22:00:00,71.51,56753.0,2.0,4798.0
2024-01-30 23:00:00,71.73,53298.0,2.0,4155.0
2024-01-31 00:00:00,70.19,51807.0,2.0,4323.0
2024-01-31 01:00:00,70.89,50701.0,2.0,4527.0
2024-01-31 02:00:00,69.82,50562.0,2.0,4410.0
2024-01-31 03:00:00,69.14,51024.0,2.0,4307.0
2024-01-31 04:00:00,73.82,53400.0,2.0,4603.0
2024-01-31 05:00:00,84.85,59674.0,2.0,4453.0
2024-01-31 06:00:00,108.17,66329.0,2.0,4650.0
2024-01-31 07:00:00,119.93,69876.0,143.0,4556.0
2024-01-31 08:00:00,93.61,70546.0,2157.0,5381.0
2024-01-31 09:00:00,82.98,71253.0,5019.0,5883.0
2024-01-31 10:00:00,77.09,71890.0,7252.0,6154.0
2024-01-31 11:00:00,74.91,72689.0,8399.0,6057.0
2024-01-31 12:00:00,67.66,70853.0,8462.0,5688.0
2024-01-31 13:00:00,66.69,68866.0,7462.0,5833.0
2024-01-31 14:00:00,75.87,67986.0,5302.0,6082.0
2024-01-31 15:00:00,81.62,67530.0,1997.0,5640.0
2024-01-31 16:00:00,87.91,69787.0,50.0,5336.0
2024-01-31 17:00:00,86.78,71901.0,4.0,5552.0
2024-01-31 18:00:00,73.65,71045.0,3.0,5440.0
2024-01-31 19:00:00,66.03,67632.0,8.0,4099.0
2024-01-31 20:00:00,56.96,63864.0,3.0,3379.0
2024-01-31 21:00:00,54.08,60786.0,3.0,3770.0
2024-01-31 22:00:00,39.73,56878.0,3.0,3159.0
2024-01-31 23:00:00,47.06,54445.0,3.0,3164.0
2024-02-01 00:00:00,41.12,52233.0,3.0,3609.0
2024-02-01 01:00:00,42.16,50669.0,2.0,3652.0
2024-02-01 02:00:00,43.05,50878.0,2.0,3905.0
2024-02-01 03:00:00,46.91,51412.0,2.0,4364.0
2024-02-01 04:00:00,55.34,54363.0,2.0,4528.0
2024-02-01 05:00:00,69.01,59901.0,2.0,4290.0
2024-02-01 06:00:00,86.12,65919.0,2.0,4449.0
2024-02-01 07:00:00,92.5,69583.0,92.0,4307.0
2024-02-01 08:00:00,86.29,70406.0,2167.0,4073.0
2024-02-01 09:00:00,83.67,71240.0,6596.0,3916.0
2024-02-01 10:00:00,77.22,70833.0,10640.0,3531.0
2024-02-01 11:00:00,67.6,69497.0,12654.0,3113.0
2024-02-01 12:00:00,57.26,68859.0,13112.0,3014.0
2024-02-01 13:00:00,68.74,67958.0,11607.0,3282.0
2024-02-01 14:00:00,75.07,67577.0,8011.0,4050.0
2024-02-01 15:00:00,77.05,66865.0,3054.0,4200.0
2024-02-01 16:00:00,91.61,68741.0,81.0,4254.0
2024-02-01 17:00:00,94.67,71582.0,2.0,3354.0
2024-02-01 18:00:00,97.89,70811.0,7.0,2823.0
2024-02-01 19:00:00,89.97,67966.0,5.0,2908.0
2024-02-01 20:00:00,83.29,64455.0,2.0,3998.0
2024-02-01 21:00:00,81.88,61168.0,2.0,4278.0
2024-02-01 22:00:00,73.38,56984.0,2.0,4364.0
2024-02-01 23:00:00,64.27,53714.0,3.0,5106.0
2024-02-02 00:00:00,59.94,50812.0,3.0,5841.0
2024-02-02 01:00:00,58.0,49976.0,3.0,6267.0
2024-02-02 02:00:00,54.69,50610.0,2.0,6207.0
2024-02-02 03:00:00,53.23,51527.0,3.0,6175.0
2024-02-02 04:00:00,55.07,53954.0,2.0,6093.0
2024-02-02 05:00:00,66.94,58815.0,2.0,6382.0
2024-02-02 06:00:00,76.99,66307.0,2.0,6764.0
2024-02-02 07:00:00,89.32,70010.0,137.0,6584.0
2024-02-02 08:00:00,85.9,70495.0,2011.0,5997.0
2024-02-02 09:00:00,80.77,70896.0,4573.0,6008.0
2024-02-02 10:00:00,75.15,71261.0,6845.0,5646.0
2024-02-02 11:00:00,64.8,71380.0,8769.0,5144.0
2024-02-02 12:00:00,56.52,68985.0,9244.0,5060.0
2024-02-02 13:00:00,54.83,66879.0,8759.0,5004.0
2024-02-02 14:00:00,53.09,66451.0,6051.0,5107.0
2024-02-02 15:00:00,52.73,66207.0,2497.0,4675.0
2024-02-02 16:00:00,58.5,67662.0,89.0,4989.0
2024-02-02 17:00:00,68.97,69541.0,8.0,4443.0
2024-02-02 18:00:00,63.34,69058.0,3.0,4270.0
2024-02-02 19:00:00,55.06,63920.0,3.0,3300.0
2024-02-02 20:00:00,49.68,60286.0,3.0,2993.0
2024-02-02 21:00:00,46.03,57714.0,3.0,3078.0
2024-02-02 22:00:00,36.05,54197.0,2.0,3384.0
2024-02-02 23:00:00,24.74,51207.0,3.0,4129.0
2024-02-03 00:00:00,12.85,50097.0,3.0,5107.0
2024-02-03 01:00:00,6.73,48289.0,3.0,5027.0
2024-02-03 02:00:00,10.51,47901.0,2.0,5073.0
2024-02-03 03:00:00,8.53,47914.0,2.0,5117.0
2024-02-03 04:00:00,8.8,48680.0,2.0,4837.0
2024-02-03 05:00:00,16.48,49379.0,2.0,4674.0
2024-02-03 06:00:00,34.17,50402.0,2.0,4792.0
2024-02-03 07:00:00,45.99,53788.0,347.0,4592.0
2024-02-03 08:00:00,45.97,57066.0,2777.0,4177.0
2024-02-03 09:00:00,35.62,59283.0,5822.0,5044.0
2024-02-03 10:00:00,30.42,59993.0,8464.0,5461.0
2024-02-03 11:00:00,30.58,60208.0,9708.0,5739.0
2024-02-03 12:00:00,30.62,59321.0,9340.0,5963.0
2024-02-03 13:00:00,40.74,57508.0,8289.0,6138.0
2024-02-03 14:00:00,43.7,56362.0,5193.0,6215.0
2024-02-03 15:00:00,49.36,56454.0,2018.0,6015.0
2024-02-03 16:00:00,57.83,58832.0,73.0,6105.0
2024-02-03 17:00:00,68.57,61808.0,4.0,5820.0
2024-02-03 18:00:00,65.98,60559.0,11.0,5762.0
2024-02-03 19:00:00,54.37,57052.0,3.0,5164.0
2024-02-03 20:00:00,51.21,54108.0,2.0,5560.0
2024-02-03 21:00:00,50.81,52799.0,2.0,5819.0
2024-02-03 22:00:00,38.71,49842.0,4.0,5827.0
2024-02-03 23:00:00,35.3,47611.0,3.0,5772.0
2024-02-04 00:00:00,10.04,45394.0,2.0,6066.0
2024-02-04 01:00:00,3.23,44323.0,2.0,5776.0
2024-02-04 02:00:00,0.68,43674.0,2.0,5366.0
2024-02-04 03:00:00,0.0,43739.0,2.0,5569.0
2024-02-04 04:00:00,0.0,43843.0,2.0,5444.0
2024-02-04 05:00:00,0.0,44276.0,2.0,5689.0
2024-02-04 06:00:00,1.05,46034.0,2.0,5639.0
2024-02-04 07:00:00,8.87,47760.0,193.0,5652.0
2024-02-04 08:00:00,9.83,51206.0,2114.0,5801.0
2024-02-04 09:00:00,10.87,54377.0,4401.0,5756.0
2024-02-04 10:00:00,12.81,56128.0,6334.0,5746.0
2024-02-04 11:00:00,13.82,57074.0,7610.0,5725.0
2024-02-04 12:00:00,4.62,56539.0,6668.0,5730.0
2024-02-04 13:00:00,9.72,55059.0,4929.0,5716.0
2024-02-04 14:00:00,15.72,54797.0,2747.0,5792.0
2024-02-04 15:00:00,18.43,54685.0,944.0,5827.0
2024-02-04 16:00:00,38.91,56668.0,55.0,5782.0
2024-02-04 17:00:00,46.01,59948.0,3.0,5784.0
2024-02-04 18:00:00,36.17,59195.0,3.0,5617.0
2024-02-04 19:00:00,29.05,57218.0,3.0,5692.0
2024-02-04 20:00:00,24.52,54591.0,3.0,5388.0
2024-02-04 21:00:00,24.44,54040.0,3.0,5191.0
2024-02-04 22:00:00,0.57,51045.0,3.0,4875.0
2024-02-04 23:00:00,0.0,47956.0,2.0,5229.0
2024-02-05 00:00:00,-0.03,46455.0,3.0,5569.0
2024-02-05 01:00:00,-0.07,45910.0,2.0,5408.0
2024-02-05 02:00:00,-0.13,46058.0,2.0,5400.0
2024-02-05 03:00:00,-0.05,46953.0,2.0,5283.0
2024-02-05 04:00:00,0.42,50329.0,2.0,5035.0
2024-02-05 05:00:00,38.97,56818.0,2.0,4513.0
2024-02-05 06:00:00,58.91,63764.0,3.0,4524.0
2024-02-05 07:00:00,62.32,67153.0,322.0,3569.0
2024-02-05 08:00:00,56.86,67729.0,2901.0,4180.0
2024-02-05 09:00:00,52.93,68309.0,6865.0,4736.0
2024-02-05 10:00:00,40.15,68492.0,10803.0,5152.0
2024-02-05 11:00:00,7.05,68698.0,15035.0,5498.0
2024-02-05 12:00:00,1.09,69384.0,16968.0,5381.0
2024-02-05 13:00:00,5.01,67422.0,15900.0,5043.0
2024-02-05 14:00:00,53.1,65654.0,11435.0,4619.0
2024-02-05 15:00:00,60.72,65186.0,4712.0,4299.0
2024-02-05 16:00:00,68.47,66105.0,279.0,3867.0
2024-02-05 17:00:00,68.78,68949.0,5.0,3722.0
2024-02-05 18:00:00,61.84,67953.0,7.0,3565.0
2024-02-05 19:00:00,60.48,65312.0,2.0,3633.0
2024-02-05 20:00:00,59.65,61747.0,2.0,3872.0
2024-02-05 21:00:00,56.3,59176.0,3.0,4477.0
2024-02-05 22:00:00,47.41,56739.0,3.0,4060.0
2024-02-05 23:00:00,35.04,52253.0,3.0,4618.0
2024-02-06 00:00:00,27.65,50452.0,3.0,5093.0
2024-02-06 01:00:00,7.08,49594.0,3.0,5054.0
2024-02-06 02:00:00,3.07,50316.0,3.0,5180.0
2024-02-06 03:00:00,1.94,51273.0,2.0,5084.0
2024-02-06 04:00:00,19.38,53490.0,2.0,4397.0
2024-02-06 05:00:00,50.0,59175.0,2.0,3292.0
2024-02-06 06:00:00,68.16,65356.0,2.0,3691.0
2024-02-06 07:00:00,62.0,68644.0,450.0,3602.0
2024-02-06 08:00:00,61.35,69033.0,2938.0,4253.0
2024-02-06 09:00:00,56.56,69922.0,5465.0,4572.0
2024-02-06 10:00:00,51.7,69581.0,7136.0,4329.0
2024-02-06 11:00:00,43.47,69847.0,8311.0,4670.0
2024-02-06 12:00:00,42.54,69831.0,8089.0,5026.0
2024-02-06 13:00:00,40.11,68555.0,6654.0,4777.0
2024-02-06 14:00:00,49.91,68145.0,4895.0,5210.0
2024-02-06 15:00:00,56.52,67557.0,2225.0,5775.0
2024-02-06 16:00:00,62.97,68544.0,140.0,5574.0
2024-02-06 17:00:00,61.96,70625.0,3.0,5256.0
2024-02-06 18:00:00,61.16,69629.0,3.0,5075.0
2024-02-06 19:00:00,59.14,65968.0,2.0,5360.0
2024-02-06 20:00:00,56.44,62592.0,3.0,5893.0
2024-02-06 21:00:00,56.52,60257.0,3.0,6832.0
2024-02-06 22:00:00,52.36,56752.0,2.0,6611.0
2024-02-06 23:00:00,41.17,54143.0,2.0,6315.0
2024-02-07 00:00:00,35.52,51732.0,2.0,6444.0
2024-02-07 01:00:00,34.15,50217.0,2.0,6539.0
2024-02-07 02:00:00,46.59,49743.0,2.0,6577.0
2024-02-07 03:00:00,54.47,50827.0,2.0,6457.0
2024-02-07 04:00:00,59.63,53539.0,2.0,6921.0
2024-02-07 05:00:00,74.83,59865.0,3.0,7013.0
2024-02-07 06:00:00,86.67,67555.0,3.0,6802.0
2024-02-07 07:00:00,87.0,70614.0,426.0,5949.0
2024-02-07 08:00:00,85.53,70100.0,2661.0,4842.0
2024-02-07 09:00:00,81.17,70336.0,5376.0,3437.0
2024-02-07 10:00:00,78.01,70977.0,7602.0,3215.0
2024-02-07 11:00:00,75.98,71104.0,8376.0,2697.0
2024-02-07 12:00:00,79.24,70024.0,8032.0,1888.0
2024-02-07 13:00:00,77.99,68227.0,6910.0,1722.0
2024-02-07 14:00:00,88.21,67803.0,4810.0,1574.0
2024-02-07 15:00:00,97.3,66644.0,1958.0,1678.0
2024-02-07 16:00:00,120.05,67975.0,91.0,2138.0
2024-02-07 17:00:00,136.22,69645.0,8.0,2321.0
2024-02-07 18:00:00,109.7,68911.0,6.0,3300.0
2024-02-07 19:00:00,99.91,66622.0,3.0,4148.0
2024-02-07 20:00:00,87.65,63280.0,3.0,4878.0
2024-02-07 21:00:00,83.63,58904.0,3.0,4823.0
2024-02-07 22:00:00,79.21,55199.0,3.0,3741.0
2024-02-07 23:00:00,73.7,51606.0,3.0,2858.0
2024-02-08 00:00:00,73.2,49737.0,3.0,2096.0
2024-02-08 01:00:00,72.15,49210.0,3.0,1820.0
2024-02-08 02:00:00,72.94,49553.0,2.0,2028.0
2024-02-08 03:00:00,73.65,51045.0,2.0,2349.0
2024-02-08 04:00:00,77.85,53080.0,3.0,2244.0
2024-02-08 05:00:00,87.08,58543.0,2.0,1850.0
2024-02-08 06:00:00,110.0,65196.0,2.0,1709.0
2024-02-08 07:00:00,133.15,68520.0,306.0,1381.0
2024-02-08 08:00:00,113.55,68997.0,2298.0,1163.0
2024-02-08 09:00:00,97.79,69164.0,4897.0,973.0
2024-02-08 10:00:00,91.87,69839.0,7417.0,807.0
